"","FIPS","Area","STATE","IS_D","tmp","prec","POPULATION","ST_AAP_TOT_TOT","ST_POPULATION","ST_GR_INCOME_PC"
"456","27125","Red Lake, MN","MINNESOTA",0,40.225,1.56083333333333,4069,48750.1273301416,5352572,3.46492009179462
"457","27127","Redwood, MN","MINNESOTA",1,45.0083333333333,1.9875,16069,48750.1273301416,5352572,3.46492009179462
"458","27129","Renville, MN","MINNESOTA",1,44.5833333333333,2.10833333333333,15466,48750.1273301416,5352572,3.46492009179462
"459","27133","Rock, MN","MINNESOTA",0,44.7583333333333,2.22,9651,48750.1273301416,5352572,3.46492009179462
"460","27135","Roseau, MN","MINNESOTA",0,38.8333333333333,1.42916666666667,15540,48750.1273301416,5352572,3.46492009179462
"461","27147","Steele, MN","MINNESOTA",0,44.7916666666667,2.37083333333333,36669,48750.1273301416,5352572,3.46492009179462
"462","27157","Wabasha, MN","MINNESOTA",0,45.45,2.535,21583,48750.1273301416,5352572,3.46492009179462
"463","27161","Waseca, MN","MINNESOTA",0,45.025,2.2725,19237,48750.1273301416,5352572,3.46492009179462
"464","27165","Watonwan, MN","MINNESOTA",0,45.4583333333333,1.99583333333333,11222,48750.1273301416,5352572,3.46492009179462
"465","27173","Yellow Medicine, MN","MINNESOTA",1,44.6333333333333,2.01916666666667,10281,48750.1273301416,5352572,3.46492009179462
"466","28001","Adams, MS","MISSISSIPPI",0,66.65,3.64583333333333,32322,35627.9922583274,2977897,1.45654814130649
"467","28005","Amite, MS","MISSISSIPPI",0,66.3333333333333,3.8225,13205,35627.9922583274,2977897,1.45654814130649
"468","28009","Benton, MS","MISSISSIPPI",0,61.375,4.62,8629,35627.9922583274,2977897,1.45654814130649
"469","28019","Choctaw, MS","MISSISSIPPI",1,62.775,4.97416666666667,8467,35627.9922583274,2977897,1.45654814130649
"470","28027","Coahoma, MS","MISSISSIPPI",0,63.4833333333333,4.36833333333333,25813,35627.9922583274,2977897,1.45654814130649
"471","28031","Covington, MS","MISSISSIPPI",0,65.3833333333333,4.33833333333333,19463,35627.9922583274,2977897,1.45654814130649
"472","28033","DeSoto, MS","MISSISSIPPI",1,62.85,5.03833333333333,163884,35627.9922583274,2977897,1.45654814130649
"473","28037","Franklin, MS","MISSISSIPPI",0,65.9666666666667,4.10333333333333,7980,35627.9922583274,2977897,1.45654814130649
"474","28041","Greene, MS","MISSISSIPPI",0,66.1833333333333,4.61833333333333,14322,35627.9922583274,2977897,1.45654814130649
"475","28045","Hancock, MS","MISSISSIPPI",0,67.675,3.89833333333333,44545,35627.9922583274,2977897,1.45654814130649
"476","28047","Harrison, MS","MISSISSIPPI",0,67.3833333333333,3.93083333333333,191114,35627.9922583274,2977897,1.45654814130649
"477","28051","Holmes, MS","MISSISSIPPI",1,64.35,4.12083333333333,19107,35627.9922583274,2977897,1.45654814130649
"478","28071","Lafayette, MS","MISSISSIPPI",1,62.3666666666667,4.75333333333333,48589,35627.9922583274,2977897,1.45654814130649
"479","28073","Lamar, MS","MISSISSIPPI",0,66.1083333333333,4.77666666666667,57413,35627.9922583274,2977897,1.45654814130649
"480","28093","Marshall, MS","MISSISSIPPI",1,62.125,4.7025,36572,35627.9922583274,2977897,1.45654814130649
"481","28103","Noxubee, MS","MISSISSIPPI",1,63.7666666666667,4.645,11294,35627.9922583274,2977897,1.45654814130649
"482","28105","Oktibbeha, MS","MISSISSIPPI",0,63.2416666666667,4.7675,47998,35627.9922583274,2977897,1.45654814130649
"483","28113","Pike, MS","MISSISSIPPI",0,66.3916666666667,4.05916666666667,40588,35627.9922583274,2977897,1.45654814130649
"484","28119","Quitman, MS","MISSISSIPPI",0,63.525,4.38666666666667,7958,35627.9922583274,2977897,1.45654814130649
"485","28137","Tate, MS","MISSISSIPPI",1,62.9333333333333,4.64,28684,35627.9922583274,2977897,1.45654814130649
"486","28143","Tunica, MS","MISSISSIPPI",1,63.3166666666667,4.60333333333333,10633,35627.9922583274,2977897,1.45654814130649
"487","28147","Walthall, MS","MISSISSIPPI",0,66.3,4.43,15315,35627.9922583274,2977897,1.45654814130649
"488","29035","Carter, MO","MISSOURI",1,57.4666666666667,5.36166666666667,6223,42233.8800040746,6011569,1.24990848339035
"489","29219","Warren, MO","MISSOURI",0,55.5,3.525,32520,42233.8800040746,6011569,1.24990848339035
"490","30001","Beaverhead, MT","MONTANA",0,36.9916666666667,1.70583333333333,9202,36458.1847815015,998188,3.33394880608544
"491","30005","Blaine, MT","MONTANA",1,41.45,1.39083333333333,6627,36458.1847815015,998188,3.33394880608544
"492","30007","Broadwater, MT","MONTANA",1,42.3916666666667,1.25333333333333,5767,36458.1847815015,998188,3.33394880608544
"493","30009","Carbon, MT","MONTANA",0,42.1333333333333,1.71333333333333,10043,36458.1847815015,998188,3.33394880608544
"494","30013","Cascade, MT","MONTANA",1,42.775,1.55833333333333,82097,36458.1847815015,998188,3.33394880608544
"495","30017","Custer, MT","MONTANA",1,44.05,1.7275,11830,36458.1847815015,998188,3.33394880608544
"496","30023","Deer Lodge, MT","MONTANA",0,37.25,2.1075,9308,36458.1847815015,998188,3.33394880608544
"497","30025","Fallon, MT","MONTANA",1,42.4583333333333,1.59666666666667,2955,36458.1847815015,998188,3.33394880608544
"498","30027","Fergus, MT","MONTANA",0,43.2666666666667,1.83333333333333,11508,36458.1847815015,998188,3.33394880608544
"499","30031","Gallatin, MT","MONTANA",0,39.3833333333333,2.06583333333333,91671,36458.1847815015,998188,3.33394880608544
"500","30035","Glacier, MT","MONTANA",1,38.6666666666667,2.24166666666667,13599,36458.1847815015,998188,3.33394880608544
"501","30037","Golden Valley, MT","MONTANA",0,43.775,1.55333333333333,829,36458.1847815015,998188,3.33394880608544
"502","30043","Jefferson, MT","MONTANA",1,40.3,1.44833333333333,11348,36458.1847815015,998188,3.33394880608544
"503","30047","Lake, MT","MONTANA",0,42.625,2.30583333333333,29015,36458.1847815015,998188,3.33394880608544
"504","30049","Lewis and Clark, MT","MONTANA",1,40.4333333333333,2.1875,64383,36458.1847815015,998188,3.33394880608544
"505","30055","McCone, MT","MONTANA",1,41.6083333333333,1.7025,1720,36458.1847815015,998188,3.33394880608544
"506","30057","Madison, MT","MONTANA",0,38.9916666666667,1.98583333333333,7612,36458.1847815015,998188,3.33394880608544
"507","30059","Meagher, MT","MONTANA",0,39.2166666666667,1.88416666666667,1889,36458.1847815015,998188,3.33394880608544
"508","30061","Mineral, MT","MONTANA",0,41.0916666666667,3.47583333333333,4223,36458.1847815015,998188,3.33394880608544
"509","30071","Phillips, MT","MONTANA",1,42.3,1.575,4220,36458.1847815015,998188,3.33394880608544
"510","30073","Pondera, MT","MONTANA",0,40.8583333333333,1.45416666666667,6208,36458.1847815015,998188,3.33394880608544
"511","30077","Powell, MT","MONTANA",0,39.125,2.49666666666667,7099,36458.1847815015,998188,3.33394880608544
"512","30087","Rosebud, MT","MONTANA",1,44.3,1.745,9258,36458.1847815015,998188,3.33394880608544
"513","30091","Sheridan, MT","MONTANA",1,39.6333333333333,1.92333333333333,3450,36458.1847815015,998188,3.33394880608544
"514","30093","Silver Bow, MT","MONTANA",0,38.775,1.49666666666667,34421,36458.1847815015,998188,3.33394880608544
"515","30095","Stillwater, MT","MONTANA",1,43.4416666666667,1.705,9050,36458.1847815015,998188,3.33394880608544
"516","30099","Teton, MT","MONTANA",1,41.1416666666667,1.6875,6059,36458.1847815015,998188,3.33394880608544
"517","30101","Toole, MT","MONTANA",0,41.0416666666667,1.12333333333333,5193,36458.1847815015,998188,3.33394880608544
"518","30103","Treasure, MT","MONTANA",1,45.125,1.805,717,36458.1847815015,998188,3.33394880608544
"519","30107","Wheatland, MT","MONTANA",0,42.2,1.58583333333333,2123,36458.1847815015,998188,3.33394880608544
"520","30109","Wibaux, MT","MONTANA",1,42.1166666666667,1.7775,981,36458.1847815015,998188,3.33394880608544
"521","31043","Dakota, NE","NEBRASKA",0,48.1416666666667,2.06666666666667,20987,38982.3775084038,1843774,7.99721002768035
"522","31073","Gosper, NE","NEBRASKA",0,49.875,2.1925,1978,38982.3775084038,1843774,7.99721002768035
"523","31101","Keith, NE","NEBRASKA",0,49.2583333333333,2.04416666666667,8288,38982.3775084038,1843774,7.99721002768035
"524","31119","Madison, NE","NEBRASKA",0,48.35,2.00583333333333,35095,38982.3775084038,1843774,7.99721002768035
"525","31157","Scotts Bluff, NE","NEBRASKA",0,48.3,1.54666666666667,37057,38982.3775084038,1843774,7.99721002768035
"526","32001","Churchill, NV","NEVADA",0,50.5083333333333,0.375833333333333,24627,43905.4701028828,2710520,0.869255620235765
"527","32003","Clark, NV","NEVADA",0,63.3916666666667,0.425,1957626,43905.4701028828,2710520,0.869255620235765
"528","32005","Douglas, NV","NEVADA",0,47.5,1.17,47023,43905.4701028828,2710520,0.869255620235765
"529","32007","Elko, NV","NEVADA",0,44.025,1.0725,49544,43905.4701028828,2710520,0.869255620235765
"530","32009","Esmeralda, NV","NEVADA",0,52.0916666666667,0.33,752,43905.4701028828,2710520,0.869255620235765
"531","32011","Eureka, NV","NEVADA",0,45.3166666666667,0.766666666666667,1950,43905.4701028828,2710520,0.869255620235765
"532","32013","Humboldt, NV","NEVADA",0,47.65,0.910833333333333,16677,43905.4701028828,2710520,0.869255620235765
"533","32015","Lander, NV","NEVADA",0,47.3166666666667,0.618333333333333,5867,43905.4701028828,2710520,0.869255620235765
"534","32017","Lincoln, NV","NEVADA",0,54.2166666666667,0.660833333333333,5182,43905.4701028828,2710520,0.869255620235765
"535","32019","Lyon, NV","NEVADA",0,49.8166666666667,0.64,51508,43905.4701028828,2710520,0.869255620235765
"536","32021","Mineral, NV","NEVADA",0,49.3666666666667,0.411666666666667,4638,43905.4701028828,2710520,0.869255620235765
"537","32023","Nye, NV","NEVADA",0,51.2416666666667,0.4525,44399,43905.4701028828,2710520,0.869255620235765
"538","32027","Pershing, NV","NEVADA",0,49.275,0.6175,6617,43905.4701028828,2710520,0.869255620235765
"539","32029","Storey, NV","NEVADA",0,49.1583333333333,0.719166666666667,3893,43905.4701028828,2710520,0.869255620235765
"540","32031","Washoe, NV","NEVADA",0,47.6916666666667,0.863333333333333,425148,43905.4701028828,2710520,0.869255620235765
"541","32033","White Pine, NV","NEVADA",0,45.0166666666667,1.155,10077,43905.4701028828,2710520,0.869255620235765
"542","33001","Belknap, NH","NEW HAMPSHIRE",0,46.3583333333333,4.77916666666667,60601,48162.371396557,1321886,1.74182479715974
"543","33003","Carroll, NH","NEW HAMPSHIRE",0,44.7916666666667,5.18666666666667,47816,48162.371396557,1321886,1.74182479715974
"544","33007","Coos, NH","NEW HAMPSHIRE",0,41.3833333333333,4.47666666666667,32514,48162.371396557,1321886,1.74182479715974
"545","33011","Hillsborough, NH","NEW HAMPSHIRE",0,47.6833333333333,4.965,403323,48162.371396557,1321886,1.74182479715974
"546","33013","Merrimack, NH","NEW HAMPSHIRE",0,46.5666666666667,4.86833333333333,147056,48162.371396557,1321886,1.74182479715974
"547","33015","Rockingham, NH","NEW HAMPSHIRE",0,48.725,4.5775,296622,48162.371396557,1321886,1.74182479715974
"548","33017","Strafford, NH","NEW HAMPSHIRE",0,47.7083333333333,4.48666666666667,124105,48162.371396557,1321886,1.74182479715974
"549","34001","Atlantic, NJ","NEW JERSEY",0,56.5583333333333,4.51166666666667,276084,58618.7226240196,8876959,1.10458801103661
"550","34011","Cumberland, NJ","NEW JERSEY",1,56.775,4.67083333333333,157926,58618.7226240196,8876959,1.10458801103661
"551","34033","Salem, NJ","NEW JERSEY",1,56.7916666666667,4.92083333333333,66195,58618.7226240196,8876959,1.10458801103661
"552","34037","Sussex, NJ","NEW JERSEY",0,50.4666666666667,6.41916666666667,148728,58618.7226240196,8876959,1.10458801103661
"553","35003","Catron, NM","NEW MEXICO",0,48.6583333333333,1.17,3715,40778.2418254049,2082110,1.39433613773408
"554","35005","Chaves, NM","NEW MEXICO",0,60.7,0.531666666666667,65780,40778.2418254049,2082110,1.39433613773408
"555","35006","Cibola, NM*","NEW MEXICO",0,49,1.0125,27584,40778.2418254049,2082110,1.39433613773408
"556","35007","Colfax, NM","NEW MEXICO",0,48.0916666666667,1.09416666666667,13677,40778.2418254049,2082110,1.39433613773408
"557","35009","Curry, NM","NEW MEXICO",0,58.2666666666667,0.6725,49780,40778.2418254049,2082110,1.39433613773408
"558","35015","Eddy, NM","NEW MEXICO",0,63.6833333333333,0.4375,54505,40778.2418254049,2082110,1.39433613773408
"559","35017","Grant, NM","NEW MEXICO",0,56.2583333333333,0.889166666666667,29507,40778.2418254049,2082110,1.39433613773408
"560","35025","Lea, NM","NEW MEXICO",0,62.5583333333333,0.443333333333333,65437,40778.2418254049,2082110,1.39433613773408
"561","35031","McKinley, NM","NEW MEXICO",0,48.8666666666667,0.925833333333333,72565,40778.2418254049,2082110,1.39433613773408
"562","35033","Mora, NM","NEW MEXICO",0,48.6333333333333,1.17,4743,40778.2418254049,2082110,1.39433613773408
"563","35037","Quay, NM","NEW MEXICO",0,58.5166666666667,0.689166666666667,9113,40778.2418254049,2082110,1.39433613773408
"564","35039","Rio Arriba, NM","NEW MEXICO",0,45.3916666666667,1.28416666666667,40460,40778.2418254049,2082110,1.39433613773408
"565","35041","Roosevelt, NM","NEW MEXICO",0,59.6083333333333,0.719166666666667,20532,40778.2418254049,2082110,1.39433613773408
"566","35043","Sandoval, NM","NEW MEXICO",0,49.95,0.866666666666667,134387,40778.2418254049,2082110,1.39433613773408
"567","35045","San Juan, NM","NEW MEXICO",0,50.7916666666667,0.724166666666667,129495,40778.2418254049,2082110,1.39433613773408
"568","35047","San Miguel, NM","NEW MEXICO",0,53.8916666666667,0.929166666666667,29349,40778.2418254049,2082110,1.39433613773408
"569","35049","Santa Fe, NM","NEW MEXICO",0,49.6833333333333,0.9575,146234,40778.2418254049,2082110,1.39433613773408
"570","35051","Sierra, NM","NEW MEXICO",0,58.35,0.775,12115,40778.2418254049,2082110,1.39433613773408
"571","35053","Socorro, NM","NEW MEXICO",0,54.8083333333333,0.748333333333333,17781,40778.2418254049,2082110,1.39433613773408
"572","35055","Taos, NM","NEW MEXICO",0,43.375,1.29,33114,40778.2418254049,2082110,1.39433613773408
"573","35057","Torrance, NM","NEW MEXICO",0,51.5666666666667,0.8975,16391,40778.2418254049,2082110,1.39433613773408
"574","35059","Union, NM","NEW MEXICO",0,53.0916666666667,0.895833333333333,4421,40778.2418254049,2082110,1.39433613773408
"575","35061","Valencia, NM*","NEW MEXICO",0,55.5916666666667,0.58,76825,40778.2418254049,2082110,1.39433613773408
"576","36041","Hamilton, NY","NEW YORK",0,42.8666666666667,5.21,4921,62943.8728735866,19600908,1.80365000372968
"577","36073","Orleans, NY","NEW YORK",0,49.0333333333333,3.41916666666667,42693,62943.8728735866,19600908,1.80365000372968
"578","36079","Putnam, NY","NEW YORK",0,51.1,5.90833333333333,99713,62943.8728735866,19600908,1.80365000372968
"579","36089","St. Lawrence, NY","NEW YORK",0,45.4916666666667,3.94083333333333,112451,62943.8728735866,19600908,1.80365000372968
"580","36099","Seneca, NY","NEW YORK",0,49.3083333333333,3.46833333333333,35296,62943.8728735866,19600908,1.80365000372968
"581","36117","Wayne, NY","NEW YORK",0,49.1416666666667,3.69416666666667,93495,62943.8728735866,19600908,1.80365000372968
"582","36121","Wyoming, NY","NEW YORK",0,46.8833333333333,4.0225,41979,62943.8728735866,19600908,1.80365000372968
"583","37001","Alamance, NC","NORTH CAROLINA",0,60.2416666666667,3.38,152782,42906.1831516757,9642580,0.332283792965238
"584","37005","Alleghany, NC","NORTH CAROLINA",0,52.925,4.79833333333333,10981,42906.1831516757,9642580,0.332283792965238
"585","37007","Anson, NC","NORTH CAROLINA",0,62.7166666666667,3.59666666666667,26230,42906.1831516757,9642580,0.332283792965238
"586","37009","Ashe, NC","NORTH CAROLINA",0,51.5083333333333,4.73166666666667,26913,42906.1831516757,9642580,0.332283792965238
"587","37011","Avery, NC","NORTH CAROLINA",0,51.1333333333333,5.15666666666667,17801,42906.1831516757,9642580,0.332283792965238
"588","37013","Beaufort, NC","NORTH CAROLINA",0,63.0416666666667,4.04583333333333,47380,42906.1831516757,9642580,0.332283792965238
"589","37015","Bertie, NC","NORTH CAROLINA",0,61.325,4.06,20738,42906.1831516757,9642580,0.332283792965238
"590","37017","Bladen, NC","NORTH CAROLINA",0,63.4083333333333,3.31583333333333,34433,42906.1831516757,9642580,0.332283792965238
"591","37021","Buncombe, NC","NORTH CAROLINA",0,55.0416666666667,4.29833333333333,241930,42906.1831516757,9642580,0.332283792965238
"592","37023","Burke, NC","NORTH CAROLINA",0,58.45,3.94166666666667,90188,42906.1831516757,9642580,0.332283792965238
"593","37025","Cabarrus, NC","NORTH CAROLINA",0,61.2916666666667,3.3725,181758,42906.1831516757,9642580,0.332283792965238
"594","37027","Caldwell, NC","NORTH CAROLINA",0,58.1333333333333,4.35583333333333,82273,42906.1831516757,9642580,0.332283792965238
"595","37031","Carteret, NC","NORTH CAROLINA",0,64.2333333333333,3.805,67212,42906.1831516757,9642580,0.332283792965238
"596","37037","Chatham, NC","NORTH CAROLINA",0,61.1583333333333,3.26166666666667,64216,42906.1831516757,9642580,0.332283792965238
"597","37039","Cherokee, NC","NORTH CAROLINA",0,57.0166666666667,5.06583333333333,27161,42906.1831516757,9642580,0.332283792965238
"598","37043","Clay, NC","NORTH CAROLINA",0,55.475,4.92333333333333,10641,42906.1831516757,9642580,0.332283792965238
"599","37047","Columbus, NC","NORTH CAROLINA",0,63.7916666666667,3.32333333333333,57151,42906.1831516757,9642580,0.332283792965238
"600","37049","Craven, NC","NORTH CAROLINA",0,63.2083333333333,3.7575,104791,42906.1831516757,9642580,0.332283792965238
"601","37051","Cumberland, NC","NORTH CAROLINA",0,62.9416666666667,3.17583333333333,330422,42906.1831516757,9642580,0.332283792965238
"602","37053","Currituck, NC","NORTH CAROLINA",0,61.6166666666667,3.435,23844,42906.1831516757,9642580,0.332283792965238
"603","37055","Dare, NC","NORTH CAROLINA",0,63.0916666666667,4.03666666666667,34104,42906.1831516757,9642580,0.332283792965238
"604","37057","Davidson, NC","NORTH CAROLINA",0,60.0416666666667,3.70666666666667,162940,42906.1831516757,9642580,0.332283792965238
"605","37059","Davie, NC","NORTH CAROLINA",0,59.3333333333333,3.7275,41281,42906.1831516757,9642580,0.332283792965238
"606","37061","Duplin, NC","NORTH CAROLINA",0,62.7166666666667,3.34,57874,42906.1831516757,9642580,0.332283792965238
"607","37063","Durham, NC","NORTH CAROLINA",0,60.3833333333333,3.5475,276463,42906.1831516757,9642580,0.332283792965238
"608","37069","Franklin, NC","NORTH CAROLINA",0,60.6333333333333,3.3375,60658,42906.1831516757,9642580,0.332283792965238
"609","37073","Gates, NC","NORTH CAROLINA",0,60.875,4.04333333333333,11909,42906.1831516757,9642580,0.332283792965238
"610","37075","Graham, NC","NORTH CAROLINA",0,55.075,5.28583333333333,8751,42906.1831516757,9642580,0.332283792965238
"611","37077","Granville, NC","NORTH CAROLINA",0,59.5916666666667,3.28083333333333,57582,42906.1831516757,9642580,0.332283792965238
"612","37079","Greene, NC","NORTH CAROLINA",0,62.4416666666667,4.13333333333333,21459,42906.1831516757,9642580,0.332283792965238
"613","37081","Guilford, NC","NORTH CAROLINA",0,59.9833333333333,3.48666666666667,495167,42906.1831516757,9642580,0.332283792965238
"614","37083","Halifax, NC","NORTH CAROLINA",0,60.7,3.78833333333333,53996,42906.1831516757,9642580,0.332283792965238
"615","37085","Harnett, NC","NORTH CAROLINA",0,62.2166666666667,3.25416666666667,118861,42906.1831516757,9642580,0.332283792965238
"616","37087","Haywood, NC","NORTH CAROLINA",0,51.9083333333333,5.0225,58641,42906.1831516757,9642580,0.332283792965238
"617","37089","Henderson, NC","NORTH CAROLINA",0,56.45,4.73333333333333,107186,42906.1831516757,9642580,0.332283792965238
"618","37091","Hertford, NC","NORTH CAROLINA",0,60.725,3.9875,24512,42906.1831516757,9642580,0.332283792965238
"619","37097","Iredell, NC","NORTH CAROLINA",0,59.3916666666667,3.59,161290,42906.1831516757,9642580,0.332283792965238
"620","37099","Jackson, NC","NORTH CAROLINA",0,53.1416666666667,5.2075,40159,42906.1831516757,9642580,0.332283792965238
"621","37101","Johnston, NC","NORTH CAROLINA",0,61.8333333333333,3.43833333333333,172608,42906.1831516757,9642580,0.332283792965238
"622","37103","Jones, NC","NORTH CAROLINA",0,62.7916666666667,3.64,10044,42906.1831516757,9642580,0.332283792965238
"623","37105","Lee, NC","NORTH CAROLINA",0,61.6916666666667,3.02416666666667,58660,42906.1831516757,9642580,0.332283792965238
"624","37107","Lenoir, NC","NORTH CAROLINA",0,62.7166666666667,4.01666666666667,59336,42906.1831516757,9642580,0.332283792965238
"625","37109","Lincoln, NC","NORTH CAROLINA",0,60.0333333333333,3.8475,78210,42906.1831516757,9642580,0.332283792965238
"626","37111","McDowell, NC","NORTH CAROLINA",0,57.7916666666667,4.50333333333333,44910,42906.1831516757,9642580,0.332283792965238
"627","37113","Macon, NC","NORTH CAROLINA",0,54.1666666666667,4.93583333333333,34012,42906.1831516757,9642580,0.332283792965238
"628","37115","Madison, NC","NORTH CAROLINA",0,55.45,4.51166666666667,20811,42906.1831516757,9642580,0.332283792965238
"629","37121","Mitchell, NC","NORTH CAROLINA",0,52.5083333333333,4.7025,15356,42906.1831516757,9642580,0.332283792965238
"630","37123","Montgomery, NC","NORTH CAROLINA",0,61.7,3.52416666666667,27510,42906.1831516757,9642580,0.332283792965238
"631","37125","Moore, NC","NORTH CAROLINA",0,61.7416666666667,2.98166666666667,88935,42906.1831516757,9642580,0.332283792965238
"632","37127","Nash, NC","NORTH CAROLINA",0,61.0083333333333,3.59583333333333,95809,42906.1831516757,9642580,0.332283792965238
"633","37131","Northampton, NC","NORTH CAROLINA",0,60.475,3.82166666666667,21680,42906.1831516757,9642580,0.332283792965238
"634","37133","Onslow, NC","NORTH CAROLINA",0,63.1333333333333,3.42,185175,42906.1831516757,9642580,0.332283792965238
"635","37135","Orange, NC","NORTH CAROLINA",0,59.9,3.485,134836,42906.1831516757,9642580,0.332283792965238
"636","37137","Pamlico, NC","NORTH CAROLINA",0,63.9333333333333,3.9775,13187,42906.1831516757,9642580,0.332283792965238
"637","37139","Pasquotank, NC","NORTH CAROLINA",0,61.5833333333333,3.57166666666667,40327,42906.1831516757,9642580,0.332283792965238
"638","37141","Pender, NC","NORTH CAROLINA",0,63.4083333333333,3.48166666666667,52763,42906.1831516757,9642580,0.332283792965238
"639","37143","Perquimans, NC","NORTH CAROLINA",0,61.7583333333333,3.8575,13418,42906.1831516757,9642580,0.332283792965238
"640","37145","Person, NC","NORTH CAROLINA",0,58.8166666666667,3.2425,39434,42906.1831516757,9642580,0.332283792965238
"641","37147","Pitt, NC","NORTH CAROLINA",0,62.3416666666667,4.10666666666667,169382,42906.1831516757,9642580,0.332283792965238
"642","37149","Polk, NC","NORTH CAROLINA",0,60.525,4.32833333333333,20089,42906.1831516757,9642580,0.332283792965238
"643","37151","Randolph, NC","NORTH CAROLINA",0,60.9,3.6525,141849,42906.1831516757,9642580,0.332283792965238
"644","37153","Richmond, NC","NORTH CAROLINA",0,62.55,3.36583333333333,46470,42906.1831516757,9642580,0.332283792965238
"645","37155","Robeson, NC","NORTH CAROLINA",0,63.4166666666667,3.48166666666667,133370,42906.1831516757,9642580,0.332283792965238
"646","37159","Rowan, NC","NORTH CAROLINA",0,60.2,3.59,138361,42906.1831516757,9642580,0.332283792965238
"647","37161","Rutherford, NC","NORTH CAROLINA",0,60.0416666666667,4.06083333333333,67100,42906.1831516757,9642580,0.332283792965238
"648","37163","Sampson, NC","NORTH CAROLINA",0,62.6916666666667,3.25,62973,42906.1831516757,9642580,0.332283792965238
"649","37165","Scotland, NC","NORTH CAROLINA",0,62.8666666666667,3.42583333333333,36210,42906.1831516757,9642580,0.332283792965238
"650","37167","Stanly, NC","NORTH CAROLINA",0,61.825,3.51166666666667,60464,42906.1831516757,9642580,0.332283792965238
"651","37173","Swain, NC","NORTH CAROLINA",0,53.0333333333333,5.63083333333333,13995,42906.1831516757,9642580,0.332283792965238
"652","37175","Transylvania, NC","NORTH CAROLINA",0,54.8833333333333,6.19583333333333,32640,42906.1831516757,9642580,0.332283792965238
"653","37177","Tyrrell, NC","NORTH CAROLINA",0,62.8916666666667,4.0225,4255,42906.1831516757,9642580,0.332283792965238
"654","37179","Union, NC","NORTH CAROLINA",0,61.95,3.42583333333333,204395,42906.1831516757,9642580,0.332283792965238
"655","37181","Vance, NC","NORTH CAROLINA",0,59.8166666666667,3.3925,45022,42906.1831516757,9642580,0.332283792965238
"656","37185","Warren, NC","NORTH CAROLINA",0,60.2166666666667,3.46083333333333,20864,42906.1831516757,9642580,0.332283792965238
"657","37189","Watauga, NC","NORTH CAROLINA",0,51.8083333333333,5.12333333333333,51373,42906.1831516757,9642580,0.332283792965238
"658","37191","Wayne, NC","NORTH CAROLINA",0,62.3583333333333,3.59916666666667,123226,42906.1831516757,9642580,0.332283792965238
"659","37195","Wilson, NC","NORTH CAROLINA",0,61.7083333333333,3.73166666666667,80773,42906.1831516757,9642580,0.332283792965238
"660","37199","Yancey, NC","NORTH CAROLINA",0,52.325,4.77583333333333,17737,42906.1831516757,9642580,0.332283792965238
"661","39111","Monroe, OH","OHIO",0,53.0333333333333,4.70333333333333,14588,43773.046755628,11557958,3.85946621402524
"662","41001","Baker, OR","OREGON",0,44.2083333333333,1.795,16117,43893.24640929,3872655,1.7539897880124
"663","41003","Benton, OR","OREGON",0,50.825,4.65333333333333,86494,43893.24640929,3872655,1.7539897880124
"664","41005","Clackamas, OR","OREGON",0,46.8583333333333,6.21,379692,43893.24640929,3872655,1.7539897880124
"665","41007","Clatsop, OR","OREGON",0,48.375,7.03416666666667,37314,43893.24640929,3872655,1.7539897880124
"666","41009","Columbia, OR","OREGON",0,49.0583333333333,4.7,49379,43893.24640929,3872655,1.7539897880124
"667","41011","Coos, OR","OREGON",0,51.4,5.03583333333333,62808,43893.24640929,3872655,1.7539897880124
"668","41013","Crook, OR","OREGON",0,44.6083333333333,1.03083333333333,20621,43893.24640929,3872655,1.7539897880124
"669","41015","Curry, OR","OREGON",0,51.7916666666667,6.655,22519,43893.24640929,3872655,1.7539897880124
"670","41017","Deschutes, OR","OREGON",0,43.125,1.675,159445,43893.24640929,3872655,1.7539897880124
"671","41019","Douglas, OR","OREGON",0,49.575,4.195,107239,43893.24640929,3872655,1.7539897880124
"672","41023","Grant, OR","OREGON",0,43.05,1.70583333333333,7414,43893.24640929,3872655,1.7539897880124
"673","41025","Harney, OR","OREGON",0,44.7416666666667,1.05583333333333,7377,43893.24640929,3872655,1.7539897880124
"674","41027","Hood River, OR","OREGON",0,44.3833333333333,4.97083333333333,22515,43893.24640929,3872655,1.7539897880124
"675","41029","Jackson, OR","OREGON",0,48.8083333333333,2.86666666666667,204966,43893.24640929,3872655,1.7539897880124
"676","41031","Jefferson, OR","OREGON",0,46.2,1.2825,21715,43893.24640929,3872655,1.7539897880124
"677","41033","Josephine, OR","OREGON",0,49.775,3.9975,82726,43893.24640929,3872655,1.7539897880124
"678","41035","Klamath, OR","OREGON",0,43.0583333333333,2.01083333333333,66409,43893.24640929,3872655,1.7539897880124
"679","41037","Lake, OR","OREGON",0,43.9583333333333,1.05416666666667,7932,43893.24640929,3872655,1.7539897880124
"680","41039","Lane, OR","OREGON",0,48.5,5.12333333333333,354104,43893.24640929,3872655,1.7539897880124
"681","41041","Lincoln, OR","OREGON",0,50.0083333333333,7.40916666666667,45864,43893.24640929,3872655,1.7539897880124
"682","41043","Linn, OR","OREGON",0,47.7666666666667,5.6075,117938,43893.24640929,3872655,1.7539897880124
"683","41045","Malheur, OR","OREGON",0,46.9083333333333,1.1025,31038,43893.24640929,3872655,1.7539897880124
