23.5	1174.37354085603	211	17.9603170110313	2.85838322225987	25	-1.24838363336868
27.8	708.313099041534	221.5	17.4013150372453	2.77510675572101	26	-2.72260045224689
25.6	1424.98132646491	335.904761904762	19.6977408456306	4.01792934974768	30	-2.16617213768395
23.2	1165.356545961	87.7142857142857	17.7763684819104	3.82397453444486	21	-1.07333380510087
22.4	1602.19117647059	194	17.6781075957151	4.56503297508188	20	-2.1017557137752
22.4	1632.10037174721	646.75	19.7842863374265	4.08457409715318	32	-1.91772258322972
28.9	1480.45161290323	405.5	17.006814166399	4.20318915033509	18	-2.16302752795987
26.8	1817.41666666667	452.25	17.0860574597216	3.79837787396259	20	-2.02382890979489
23.9	1222.12361111111	278	20.5933483495686	3.61110706378895	24	-4.08577167706141
24.9	1521.5559566787	528.6	20.1704622137606	3.20194809410455	33	-1.30480060227251
27.2	1372.25663716814	356.5	16.3490218037992	3.39049805703027	14	-1.53987422347024
27.4	1441.28448275862	333	17.0294206950457	2.47607939794275	29	-0.276726539344511
22.3	1598.42461005199	663.2	19.764160818357	2.97942457231726	32	-2.40865241616124
22.3	1169.65648854962	64.6666666666667	14.9888217890422	2.60459897216065	20	-1.00316195893222
22.3	1543.33756805808	1107.5	19.7002745458231	2.96574319880419	32	-2.48590131751483
24.4	1358.11504424779	138	18.5664867189156	3.41177487525682	17	-3.08812471184494
